transaction_id,member_id,transaction_date,store_code,product_category,quantity,amount,payment_method
T0000030901,M0000273,2024-05-28,S012,HOME,1,3080,CREDIT
T0000030902,M0000275,2024-05-28,S022,DAILY,5,2106,CASH
T0000030903,M0000298,2024-05-28,S026,DAILY,2,982,POINT
T0000030904,M0000006,2024-05-29,S020,FOOD,5,3744,EMONEY
T0000030905,M0000021,2024-05-29,S024,FOOD,6,2311,EMONEY
T0000030906,M0000021,2024-05-29,S012,DAILY,4,1061,DEBIT
T0000030907,M0000053,2024-05-29,S005,DAILY,1,4896,EMONEY
T0000030908,M0000123,2024-05-29,S042,FOOD,3,3547,CASH
T0000030909,M0000123,2024-05-29,S014,FOOD,4,18359,CASH
T0000030910,M0000123,2024-05-29,S021,APPAREL,2,2655,EMONEY
T0000030911,M0000183,2024-05-29,S021,HOME,3,10006,CREDIT
T0000030912,M0000193,2024-05-29,S035,FOOD,4,5648,POINT
T0000030913,M0000206,2024-05-29,S024,FOOD,3,13196,CREDIT
T0000030914,M0000206,2024-05-29,S028,FOOD,4,4835,CREDIT
T0000030915,M0000225,2024-05-29,S032,BOOKS,2,9364,EMONEY
T0000030916,M0000281,2024-05-29,S032,HOME,1,6923,EMONEY
T0000030917,M0000300,2024-05-29,S006,DAILY,2,5365,DEBIT
T0000030918,M0000029,2024-05-30,S015,BOOKS,2,1796,CASH
T0000030919,M0000032,2024-05-30,S036,APPAREL,2,18406,CREDIT
T0000030920,M0000053,2024-05-30,S014,DAILY,4,2382,EMONEY
T0000030921,M0000150,2024-05-30,S035,DAILY,2,7772,EMONEY
T0000030922,M0000156,2024-05-30,S031,APPAREL,3,3980,CREDIT
T0000030923,M0000165,2024-05-30,S036,BOOKS,7,21701,DEBIT
T0000030924,M0000244,2024-05-30,S009,ELECTRONICS,1,36300,DEBIT
T0000030925,M0000254,2024-05-30,S014,APPAREL,2,2753,POINT
T0000030926,M0000006,2024-05-31,S009,HOME,4,33057,CREDIT
T0000030927,M0000047,2024-05-31,S030,APPAREL,1,5254,DEBIT
T0000030928,M0000082,2024-05-31,S033,FOOD,3,2867,EMONEY
T0000030929,M0000086,2024-05-31,S045,DAILY,2,1425,CREDIT
T0000030930,M0000089,2024-05-31,S003,APPAREL,3,14972,CREDIT
T0000030931,M0000102,2024-05-31,S047,FOOD,5,6188,CREDIT
T0000030932,M0000150,2024-05-31,S019,HOME,2,35246,CASH
T0000030933,M0000181,2024-05-31,S048,DAILY,4,5349,CASH
T0000030934,M0000207,2024-05-31,S002,FOOD,4,1348,CREDIT
T0000030935,M0000238,2024-05-31,S026,DAILY,2,6909,EMONEY
T0000030936,M0000240,2024-05-31,S022,HOME,2,11887,CREDIT
T0000030937,M0000246,2024-05-31,S006,APPAREL,2,29698,DEBIT
T0000030938,M0000248,2024-05-31,S018,FOOD,3,3398,DEBIT
T0000030939,M0000250,2024-05-31,S036,BOOKS,3,14897,DEBIT
T0000030940,M0000259,2024-05-31,S004,FOOD,2,731,CREDIT
T0000030941,M0000292,2024-05-31,S049,FOOD,2,8190,DEBIT
T0000030942,M0000005,2024-06-01,S050,BOOKS,7,3807,EMONEY
T0000030943,M0000031,2024-06-01,S001,APPAREL,1,33159,CREDIT
T0000030944,M0000043,2024-06-01,S038,DAILY,4,21410,CREDIT
T0000030945,M0000065,2024-06-01,S034,ELECTRONICS,1,85764,CREDIT
T0000030946,M0000080,2024-06-01,S031,BOOKS,5,1187,CREDIT
T0000030947,M0000105,2024-06-01,S046,APPAREL,2,14486,CASH
T0000030948,M0000111,2024-06-01,S024,FOOD,5,6517,CREDIT
T0000030949,M0000113,2024-06-01,S011,HOME,2,3754,CREDIT
T0000030950,M0000121,2024-06-01,S023,HOME,1,2732,CREDIT
T0000030951,M0000123,2024-06-01,S022,BOOKS,1,1690,CASH
T0000030952,M0000146,2024-06-01,S047,APPAREL,1,3150,POINT
T0000030953,M0000164,2024-06-01,S024,FOOD,5,1189,CASH
T0000030954,M0000177,2024-06-01,S031,HOME,5,24950,CREDIT
T0000030955,M0000229,2024-06-01,S037,BOOKS,3,1936,EMONEY
T0000030956,M0000245,2024-06-01,S041,APPAREL,3,36195,CASH
T0000030957,M0000013,2024-06-02,S038,DAILY,5,1226,CREDIT
T0000030958,M0000040,2024-06-02,S035,ELECTRONICS,1,1707,CREDIT
T0000030959,M0000047,2024-06-02,S014,APPAREL,1,743,EMONEY
T0000030960,M0000048,2024-06-02,S007,FOOD,7,19022,CREDIT
T0000030961,M0000145,2024-06-02,S011,HOME,1,4046,CREDIT
T0000030962,M0000153,2024-06-02,S016,HOME,2,66906,CREDIT
T0000030963,M0000157,2024-06-02,S038,APPAREL,3,15392,CASH
T0000030964,M0000188,2024-06-02,S045,APPAREL,3,26053,CREDIT
T0000030965,M0000203,2024-06-02,S033,APPAREL,1,43523,EMONEY
T0000030966,M0000204,2024-06-02,S001,FOOD,7,6704,CREDIT
T0000030967,M0000244,2024-06-02,S006,BOOKS,2,3234,CASH
T0000030968,M0000245,2024-06-02,S040,FOOD,5,5677,POINT
T0000030969,M0000273,2024-06-02,S020,DAILY,3,1550,CREDIT
T0000030970,M0000056,2024-06-03,S018,APPAREL,3,31784,EMONEY
T0000030971,M0000065,2024-06-03,S038,HOME,3,16148,CREDIT
T0000030972,M0000107,2024-06-03,S031,DAILY,4,2607,DEBIT
T0000030973,M0000111,2024-06-03,S042,FOOD,6,7372,POINT
T0000030974,M0000129,2024-06-03,S020,APPAREL,3,33709,POINT
T0000030975,M0000174,2024-06-03,S002,FOOD,4,2882,EMONEY
T0000030976,M0000187,2024-06-03,S048,HOME,3,10862,DEBIT
T0000030977,M0000238,2024-06-03,S026,DAILY,1,523,CREDIT
T0000030978,M0000245,2024-06-03,S025,ELECTRONICS,1,18246,CREDIT
T0000030979,M0000258,2024-06-03,S003,FOOD,2,12416,DEBIT
T0000030980,M0000050,2024-06-04,S049,DAILY,5,8260,EMONEY
T0000030981,M0000078,2024-06-04,S044,FOOD,5,2402,EMONEY
T0000030982,M0000120,2024-06-04,S046,FOOD,6,5072,DEBIT
T0000030983,M0000165,2024-06-04,S008,BOOKS,2,7773,CASH
T0000030984,M0000175,2024-06-04,S020,FOOD,4,7331,CREDIT
T0000030985,M0000177,2024-06-04,S030,APPAREL,1,3932,CREDIT
T0000030986,M0000198,2024-06-04,S009,APPAREL,1,6220,CREDIT
T0000030987,M0000250,2024-06-04,S015,DAILY,2,9533,CASH
T0000030988,M0000293,2024-06-04,S023,FOOD,2,5087,EMONEY
T0000030989,M0000300,2024-06-04,S050,DAILY,4,1400,CREDIT
T0000030990,M0000010,2024-06-05,S042,APPAREL,1,7317,CASH
T0000030991,M0000066,2024-06-05,S016,APPAREL,3,2242,CREDIT
T0000030992,M0000086,2024-06-05,S046,HOME,1,7276,EMONEY
T0000030993,M0000104,2024-06-05,S044,FOOD,2,3989,CREDIT
T0000030994,M0000157,2024-06-05,S010,HOME,1,8282,CASH
T0000030995,M0000196,2024-06-05,S013,BOOKS,1,883,CREDIT
T0000030996,M0000227,2024-06-05,S050,FOOD,6,8889,CREDIT
T0000030997,M0000233,2024-06-05,S027,BOOKS,7,5725,CREDIT
T0000030998,M0000245,2024-06-05,S050,FOOD,6,8284,DEBIT
T0000030999,M0000247,2024-06-05,S030,FOOD,3,1468,CREDIT
T0000031000,M0000250,2024-06-05,S026,ELECTRONICS,1,21456,EMONEY
T0000031001,M0000250,2024-06-05,S003,ELECTRONICS,1,58565,CREDIT
T0000031002,M0000017,2024-06-06,S009,DAILY,3,8035,CREDIT
T0000031003,M0000026,2024-06-06,S007,APPAREL,2,24634,CASH
T0000031004,M0000059,2024-06-06,S044,ELECTRONICS,1,28794,CASH
T0000031005,M0000073,2024-06-06,S041,FOOD,5,967,CREDIT
T0000031006,M0000075,2024-06-06,S003,FOOD,2,2404,CREDIT
T0000031007,M0000113,2024-06-06,S012,DAILY,2,117,CREDIT
T0000031008,M0000122,2024-06-06,S006,APPAREL,1,21750,CREDIT
T0000031009,M0000135,2024-06-06,S001,FOOD,3,3576,EMONEY
T0000031010,M0000157,2024-06-06,S016,FOOD,3,4107,EMONEY
T0000031011,M0000171,2024-06-06,S050,DAILY,2,682,CREDIT
T0000031012,M0000188,2024-06-06,S044,HOME,4,63150,CREDIT
T0000031013,M0000188,2024-06-06,S014,DAILY,2,5398,CREDIT
T0000031014,M0000200,2024-06-06,S008,FOOD,6,3830,CREDIT
T0000031015,M0000222,2024-06-06,S049,DAILY,1,1347,DEBIT
T0000031016,M0000254,2024-06-06,S020,BOOKS,3,5542,DEBIT
T0000031017,M0000283,2024-06-06,S002,FOOD,5,4452,CREDIT
T0000031018,M0000286,2024-06-06,S040,BOOKS,4,5574,CREDIT
T0000031019,M0000003,2024-06-07,S018,BOOKS,5,1396,EMONEY
T0000031020,M0000021,2024-06-07,S038,ELECTRONICS,1,7623,CREDIT
T0000031021,M0000032,2024-06-07,S048,APPAREL,1,51873,CREDIT
T0000031022,M0000040,2024-06-07,S044,APPAREL,2,7397,CREDIT
T0000031023,M0000075,2024-06-07,S049,DAILY,2,2875,CASH
T0000031024,M0000109,2024-06-07,S015,HOME,1,2168,CREDIT
T0000031025,M0000128,2024-06-07,S011,FOOD,5,3215,POINT
T0000031026,M0000136,2024-06-07,S050,BOOKS,2,3464,CREDIT
T0000031027,M0000140,2024-06-07,S024,FOOD,5,2579,CREDIT
T0000031028,M0000169,2024-06-07,S020,FOOD,3,27947,DEBIT
T0000031029,M0000183,2024-06-07,S014,DAILY,4,3061,EMONEY
T0000031030,M0000192,2024-06-07,S021,FOOD,5,632,DEBIT
T0000031031,M0000204,2024-06-07,S033,DAILY,5,3812,CREDIT
T0000031032,M0000205,2024-06-07,S033,DAILY,1,5984,CREDIT
T0000031033,M0000227,2024-06-07,S006,BOOKS,3,5228,CREDIT
T0000031034,M0000231,2024-06-07,S026,APPAREL,2,7092,CREDIT
T0000031035,M0000257,2024-06-07,S024,APPAREL,3,3976,EMONEY
T0000031036,M0000275,2024-06-07,S032,DAILY,2,5451,EMONEY
T0000031037,M0000022,2024-06-08,S048,FOOD,4,3266,EMONEY
T0000031038,M0000038,2024-06-08,S037,FOOD,7,5628,CREDIT
T0000031039,M0000088,2024-06-08,S040,FOOD,3,43162,CREDIT
T0000031040,M0000109,2024-06-08,S044,FOOD,2,1110,DEBIT
T0000031041,M0000111,2024-06-08,S003,FOOD,5,26302,CASH
T0000031042,M0000127,2024-06-08,S044,FOOD,3,4818,EMONEY
T0000031043,M0000174,2024-06-08,S016,HOME,2,20693,POINT
T0000031044,M0000199,2024-06-08,S035,APPAREL,2,32472,CREDIT
T0000031045,M0000272,2024-06-08,S014,DAILY,1,1962,POINT
T0000031046,M0000007,2024-06-09,S033,FOOD,4,1594,CREDIT
T0000031047,M0000013,2024-06-09,S008,APPAREL,5,8156,CREDIT
T0000031048,M0000032,2024-06-09,S042,HOME,3,27768,CREDIT
T0000031049,M0000078,2024-06-09,S029,FOOD,3,2093,CREDIT
T0000031050,M0000082,2024-06-09,S002,DAILY,2,7968,DEBIT
T0000031051,M0000082,2024-06-09,S007,APPAREL,2,14029,EMONEY
T0000031052,M0000094,2024-06-09,S027,DAILY,4,3880,EMONEY
T0000031053,M0000116,2024-06-09,S033,HOME,1,10032,CASH
T0000031054,M0000131,2024-06-09,S021,FOOD,5,3675,CREDIT
T0000031055,M0000162,2024-06-09,S005,FOOD,5,2637,CREDIT
T0000031056,M0000206,2024-06-09,S024,HOME,1,2162,CASH
T0000031057,M0000238,2024-06-09,S029,APPAREL,1,22984,EMONEY
T0000031058,M0000246,2024-06-09,S034,DAILY,3,9298,CREDIT
T0000031059,M0000293,2024-06-09,S035,APPAREL,2,4580,CREDIT
T0000031060,M0000028,2024-06-10,S022,FOOD,5,598,CREDIT
T0000031061,M0000053,2024-06-10,S010,FOOD,6,3820,EMONEY
T0000031062,M0000073,2024-06-10,S015,FOOD,1,1595,CASH
T0000031063,M0000075,2024-06-10,S048,FOOD,5,5693,EMONEY
T0000031064,M0000089,2024-06-10,S041,BOOKS,8,1616,DEBIT
T0000031065,M0000096,2024-06-10,S011,HOME,2,23225,CREDIT
T0000031066,M0000103,2024-06-10,S004,FOOD,7,7738,CREDIT
T0000031067,M0000127,2024-06-10,S006,BOOKS,5,13217,CASH
T0000031068,M0000137,2024-06-10,S030,FOOD,4,6040,CREDIT
T0000031069,M0000175,2024-06-10,S033,FOOD,4,837,EMONEY
T0000031070,M0000180,2024-06-10,S039,HOME,1,9221,CREDIT
T0000031071,M0000202,2024-06-10,S009,DAILY,3,3760,EMONEY
T0000031072,M0000207,2024-06-10,S041,HOME,2,6118,CREDIT
T0000031073,M0000227,2024-06-10,S010,BOOKS,4,2442,EMONEY
T0000031074,M0000257,2024-06-10,S017,DAILY,3,1969,POINT
T0000031075,M0000257,2024-06-10,S034,BOOKS,5,20995,DEBIT
T0000031076,M0000291,2024-06-10,S041,ELECTRONICS,1,10516,DEBIT
T0000031077,M0000006,2024-06-11,S027,HOME,2,23141,CASH
T0000031078,M0000033,2024-06-11,S031,DAILY,3,5169,CASH
T0000031079,M0000038,2024-06-11,S020,FOOD,5,5060,CREDIT
T0000031080,M0000041,2024-06-11,S044,FOOD,3,1467,CREDIT
T0000031081,M0000059,2024-06-11,S050,BOOKS,3,3843,CREDIT
T0000031082,M0000062,2024-06-11,S042,DAILY,2,4557,DEBIT
T0000031083,M0000065,2024-06-11,S038,APPAREL,1,9314,CREDIT
T0000031084,M0000080,2024-06-11,S005,FOOD,6,1419,CREDIT
T0000031085,M0000087,2024-06-11,S013,APPAREL,1,14438,EMONEY
T0000031086,M0000089,2024-06-11,S016,APPAREL,3,8983,CREDIT
T0000031087,M0000089,2024-06-11,S019,DAILY,4,498,POINT
T0000031088,M0000112,2024-06-11,S032,FOOD,5,786,EMONEY
T0000031089,M0000113,2024-06-11,S037,APPAREL,3,4919,CREDIT
T0000031090,M0000127,2024-06-11,S014,ELECTRONICS,1,44351,EMONEY
T0000031091,M0000142,2024-06-11,S001,APPAREL,1,13224,CREDIT
T0000031092,M0000165,2024-06-11,S024,FOOD,4,9351,CREDIT
T0000031093,M0000175,2024-06-11,S033,DAILY,2,858,EMONEY
T0000031094,M0000185,2024-06-11,S011,APPAREL,2,8608,EMONEY
T0000031095,M0000204,2024-06-11,S015,HOME,2,31537,CREDIT
T0000031096,M0000292,2024-06-11,S027,DAILY,3,3055,CASH
T0000031097,M0000053,2024-06-12,S033,APPAREL,3,17397,EMONEY
T0000031098,M0000087,2024-06-12,S026,FOOD,4,3859,CASH
T0000031099,M0000187,2024-06-12,S006,FOOD,5,1276,CREDIT
T0000031100,M0000188,2024-06-12,S018,FOOD,2,5528,EMONEY
T0000031101,M0000202,2024-06-12,S011,HOME,3,2390,CREDIT
T0000031102,M0000233,2024-06-12,S045,HOME,3,16198,EMONEY
T0000031103,M0000235,2024-06-12,S029,FOOD,1,3416,CREDIT
T0000031104,M0000245,2024-06-12,S042,DAILY,1,173,DEBIT
T0000031105,M0000245,2024-06-12,S026,APPAREL,4,10645,CREDIT
T0000031106,M0000021,2024-06-13,S012,FOOD,7,6650,DEBIT
T0000031107,M0000037,2024-06-13,S010,APPAREL,1,1340,CASH
T0000031108,M0000078,2024-06-13,S038,ELECTRONICS,2,15249,CREDIT
T0000031109,M0000121,2024-06-13,S007,DAILY,1,474,EMONEY
T0000031110,M0000130,2024-06-13,S040,FOOD,1,5004,EMONEY
T0000031111,M0000153,2024-06-13,S032,HOME,2,49889,CREDIT
T0000031112,M0000155,2024-06-13,S028,BOOKS,1,10036,CASH
T0000031113,M0000185,2024-06-13,S019,APPAREL,2,7633,EMONEY
T0000031114,M0000233,2024-06-13,S019,HOME,1,36416,DEBIT
T0000031115,M0000237,2024-06-13,S022,APPAREL,4,34224,POINT
T0000031116,M0000238,2024-06-13,S008,BOOKS,5,20776,CREDIT
T0000031117,M0000286,2024-06-13,S046,APPAREL,2,21952,CASH
T0000031118,M0000289,2024-06-13,S050,DAILY,5,4027,EMONEY
T0000031119,M0000030,2024-06-14,S032,FOOD,4,1570,CASH
T0000031120,M0000064,2024-06-14,S024,FOOD,5,1248,EMONEY
T0000031121,M0000065,2024-06-14,S016,FOOD,3,6605,CREDIT
T0000031122,M0000065,2024-06-14,S001,DAILY,2,4817,CREDIT
T0000031123,M0000137,2024-06-14,S032,FOOD,5,6915,EMONEY
T0000031124,M0000139,2024-06-14,S029,FOOD,3,3891,EMONEY
T0000031125,M0000188,2024-06-14,S033,FOOD,3,7158,CREDIT
T0000031126,M0000198,2024-06-14,S001,FOOD,4,2037,CASH
T0000031127,M0000221,2024-06-14,S004,APPAREL,1,8814,CREDIT
T0000031128,M0000241,2024-06-14,S022,APPAREL,5,6543,EMONEY
T0000031129,M0000245,2024-06-14,S027,ELECTRONICS,1,14214,DEBIT
T0000031130,M0000250,2024-06-14,S034,DAILY,2,3441,DEBIT
T0000031131,M0000007,2024-06-15,S009,ELECTRONICS,1,8864,DEBIT
T0000031132,M0000021,2024-06-15,S043,FOOD,4,2651,CREDIT
T0000031133,M0000048,2024-06-15,S050,HOME,2,61797,CREDIT
T0000031134,M0000049,2024-06-15,S009,BOOKS,2,8244,EMONEY
T0000031135,M0000056,2024-06-15,S023,APPAREL,1,43999,CASH
T0000031136,M0000056,2024-06-15,S021,HOME,1,49035,EMONEY
T0000031137,M0000071,2024-06-15,S021,APPAREL,1,16323,CREDIT
T0000031138,M0000075,2024-06-15,S050,BOOKS,3,1367,CREDIT
T0000031139,M0000079,2024-06-15,S024,APPAREL,1,6512,EMONEY
T0000031140,M0000087,2024-06-15,S047,APPAREL,1,22836,EMONEY
T0000031141,M0000089,2024-06-15,S024,HOME,2,33779,EMONEY
T0000031142,M0000097,2024-06-15,S049,DAILY,4,810,EMONEY
T0000031143,M0000174,2024-06-15,S002,ELECTRONICS,1,37511,CREDIT
T0000031144,M0000175,2024-06-15,S022,HOME,1,5890,CASH
T0000031145,M0000177,2024-06-15,S037,APPAREL,1,12153,CREDIT
T0000031146,M0000196,2024-06-15,S021,APPAREL,1,10164,CREDIT
T0000031147,M0000199,2024-06-15,S010,FOOD,6,12534,CREDIT
T0000031148,M0000201,2024-06-15,S021,HOME,2,14736,DEBIT
T0000031149,M0000207,2024-06-15,S014,DAILY,1,762,EMONEY
T0000031150,M0000222,2024-06-15,S039,FOOD,1,3842,EMONEY
T0000031151,M0000275,2024-06-15,S016,FOOD,7,2833,CREDIT
T0000031152,M0000059,2024-06-16,S039,DAILY,1,12763,CASH
T0000031153,M0000202,2024-06-16,S038,DAILY,2,1806,EMONEY
T0000031154,M0000204,2024-06-16,S004,DAILY,3,1676,CASH
T0000031155,M0000233,2024-06-16,S049,DAILY,2,4002,EMONEY
T0000031156,M0000297,2024-06-16,S013,HOME,1,14093,EMONEY
T0000031157,M0000053,2024-06-17,S031,DAILY,5,2292,CREDIT
T0000031158,M0000059,2024-06-17,S008,APPAREL,1,16911,CASH
T0000031159,M0000059,2024-06-17,S028,FOOD,4,7176,CREDIT
T0000031160,M0000082,2024-06-17,S009,FOOD,3,5327,EMONEY
T0000031161,M0000132,2024-06-17,S006,DAILY,2,13679,CREDIT
T0000031162,M0000139,2024-06-17,S003,BOOKS,5,6038,EMONEY
T0000031163,M0000204,2024-06-17,S038,APPAREL,1,6770,CREDIT
T0000031164,M0000221,2024-06-17,S001,DAILY,4,925,EMONEY
T0000031165,M0000222,2024-06-17,S030,DAILY,2,1972,EMONEY
T0000031166,M0000251,2024-06-17,S015,HOME,3,15893,EMONEY
T0000031167,M0000037,2024-06-18,S041,APPAREL,1,1227,CASH
T0000031168,M0000055,2024-06-18,S030,FOOD,3,3167,CREDIT
T0000031169,M0000087,2024-06-18,S026,BOOKS,2,2835,POINT
T0000031170,M0000089,2024-06-18,S015,HOME,2,76172,DEBIT
T0000031171,M0000089,2024-06-18,S042,APPAREL,2,20598,CREDIT
T0000031172,M0000157,2024-06-18,S034,FOOD,5,2792,DEBIT
T0000031173,M0000198,2024-06-18,S025,HOME,1,6055,CREDIT
T0000031174,M0000214,2024-06-18,S025,DAILY,9,517,EMONEY
T0000031175,M0000224,2024-06-18,S017,ELECTRONICS,1,19149,CASH
T0000031176,M0000227,2024-06-18,S017,HOME,1,13722,DEBIT
T0000031177,M0000233,2024-06-18,S034,FOOD,4,2503,EMONEY
T0000031178,M0000299,2024-06-18,S016,FOOD,3,1452,CREDIT
T0000031179,M0000300,2024-06-18,S021,FOOD,5,2391,CASH
T0000031180,M0000009,2024-06-19,S029,FOOD,4,3177,DEBIT
T0000031181,M0000027,2024-06-19,S049,FOOD,2,7401,DEBIT
T0000031182,M0000037,2024-06-19,S040,FOOD,2,347,CREDIT
T0000031183,M0000062,2024-06-19,S047,APPAREL,3,38228,CASH
T0000031184,M0000107,2024-06-19,S028,APPAREL,4,16120,EMONEY
T0000031185,M0000139,2024-06-19,S030,BOOKS,3,1125,CREDIT
T0000031186,M0000142,2024-06-19,S010,ELECTRONICS,2,17270,DEBIT
T0000031187,M0000155,2024-06-19,S040,APPAREL,3,14787,CREDIT
T0000031188,M0000169,2024-06-19,S014,APPAREL,2,91366,CREDIT
T0000031189,M0000183,2024-06-19,S001,FOOD,5,3950,EMONEY
T0000031190,M0000223,2024-06-19,S021,HOME,1,47485,CREDIT
T0000031191,M0000257,2024-06-19,S038,DAILY,3,13646,CREDIT
T0000031192,M0000286,2024-06-19,S047,DAILY,1,5755,CREDIT
T0000031193,M0000038,2024-06-20,S047,APPAREL,4,3984,POINT
T0000031194,M0000076,2024-06-20,S025,HOME,3,339,EMONEY
T0000031195,M0000110,2024-06-20,S037,DAILY,1,246,CASH
T0000031196,M0000127,2024-06-20,S018,HOME,1,9104,CREDIT
T0000031197,M0000155,2024-06-20,S013,FOOD,3,7613,DEBIT
T0000031198,M0000182,2024-06-20,S028,HOME,1,4211,EMONEY
T0000031199,M0000193,2024-06-20,S040,DAILY,4,2599,CASH
T0000031200,M0000195,2024-06-20,S039,HOME,1,18937,EMONEY
T0000031201,M0000237,2024-06-20,S042,HOME,1,79655,CREDIT
T0000031202,M0000237,2024-06-20,S013,HOME,2,23700,CREDIT
T0000031203,M0000260,2024-06-20,S024,FOOD,2,774,EMONEY
T0000031204,M0000262,2024-06-20,S018,HOME,3,26047,CREDIT
T0000031205,M0000297,2024-06-20,S039,FOOD,6,4814,EMONEY
T0000031206,M0000011,2024-06-21,S002,FOOD,3,1595,EMONEY
T0000031207,M0000056,2024-06-21,S048,HOME,2,28946,EMONEY
T0000031208,M0000096,2024-06-21,S016,FOOD,2,3767,DEBIT
T0000031209,M0000111,2024-06-21,S037,APPAREL,4,8724,EMONEY
T0000031210,M0000171,2024-06-21,S040,FOOD,3,8332,CASH
T0000031211,M0000230,2024-06-21,S050,FOOD,5,826,DEBIT
T0000031212,M0000231,2024-06-21,S023,FOOD,3,747,CREDIT
T0000031213,M0000116,2024-06-22,S009,DAILY,3,3624,CREDIT
T0000031214,M0000173,2024-06-22,S019,DAILY,6,4654,DEBIT
T0000031215,M0000174,2024-06-22,S020,FOOD,4,4418,CREDIT
T0000031216,M0000183,2024-06-22,S034,FOOD,2,2064,DEBIT
T0000031217,M0000248,2024-06-22,S024,HOME,2,38590,EMONEY
T0000031218,M0000032,2024-06-23,S018,DAILY,3,15890,EMONEY
T0000031219,M0000055,2024-06-23,S003,APPAREL,4,39344,CREDIT
T0000031220,M0000058,2024-06-23,S018,APPAREL,1,25104,CASH
T0000031221,M0000094,2024-06-23,S045,APPAREL,1,20863,CASH
T0000031222,M0000123,2024-06-23,S009,BOOKS,3,5814,CREDIT
T0000031223,M0000128,2024-06-23,S044,ELECTRONICS,1,14276,CREDIT
T0000031224,M0000150,2024-06-23,S046,HOME,2,46380,DEBIT
T0000031225,M0000151,2024-06-23,S018,HOME,2,14736,CREDIT
T0000031226,M0000153,2024-06-23,S031,DAILY,3,11238,DEBIT
T0000031227,M0000191,2024-06-23,S007,DAILY,5,4405,EMONEY
T0000031228,M0000200,2024-06-23,S013,FOOD,2,8328,EMONEY
T0000031229,M0000206,2024-06-23,S035,HOME,2,18220,DEBIT
T0000031230,M0000208,2024-06-23,S016,APPAREL,1,16419,EMONEY
T0000031231,M0000229,2024-06-23,S026,HOME,1,10432,DEBIT
T0000031232,M0000233,2024-06-23,S007,FOOD,3,6795,EMONEY
T0000031233,M0000250,2024-06-23,S001,BOOKS,4,9999,CREDIT
T0000031234,M0000272,2024-06-23,S006,FOOD,4,7249,CREDIT
T0000031235,M0000277,2024-06-23,S013,APPAREL,1,4067,DEBIT
T0000031236,M0000059,2024-06-24,S007,APPAREL,3,19879,EMONEY
T0000031237,M0000103,2024-06-24,S050,FOOD,2,1527,EMONEY
T0000031238,M0000123,2024-06-24,S009,ELECTRONICS,1,22268,EMONEY
T0000031239,M0000136,2024-06-24,S034,DAILY,4,2891,EMONEY
T0000031240,M0000164,2024-06-24,S019,APPAREL,3,3350,CREDIT
T0000031241,M0000169,2024-06-24,S040,APPAREL,2,17905,EMONEY
T0000031242,M0000184,2024-06-24,S034,FOOD,4,2897,CASH
T0000031243,M0000207,2024-06-24,S029,APPAREL,4,7488,EMONEY
T0000031244,M0000214,2024-06-24,S018,APPAREL,1,2098,CREDIT
T0000031245,M0000235,2024-06-24,S040,APPAREL,2,25114,DEBIT
T0000031246,M0000280,2024-06-24,S041,APPAREL,2,14657,CASH
T0000031247,M0000288,2024-06-24,S035,FOOD,4,10379,DEBIT
T0000031248,M0000293,2024-06-24,S010,DAILY,2,560,DEBIT
T0000031249,M0000298,2024-06-24,S021,ELECTRONICS,1,36486,EMONEY
T0000031250,M0000006,2024-06-25,S043,HOME,2,57325,DEBIT
T0000031251,M0000056,2024-06-25,S041,APPAREL,3,24861,CREDIT
T0000031252,M0000063,2024-06-25,S028,APPAREL,1,28973,DEBIT
T0000031253,M0000063,2024-06-25,S017,APPAREL,1,59415,CREDIT
T0000031254,M0000070,2024-06-25,S025,DAILY,6,1010,CASH
T0000031255,M0000097,2024-06-25,S028,FOOD,4,5927,POINT
T0000031256,M0000142,2024-06-25,S017,FOOD,4,511,EMONEY
T0000031257,M0000169,2024-06-25,S010,APPAREL,3,11591,CREDIT
T0000031258,M0000222,2024-06-25,S021,HOME,2,26039,CREDIT
T0000031259,M0000230,2024-06-25,S045,FOOD,6,2128,CASH
T0000031260,M0000259,2024-06-25,S023,DAILY,1,4818,CREDIT
T0000031261,M0000272,2024-06-25,S042,BOOKS,2,5418,EMONEY
T0000031262,M0000275,2024-06-25,S004,FOOD,5,6406,DEBIT
T0000031263,M0000297,2024-06-25,S011,ELECTRONICS,1,18241,CREDIT
T0000031264,M0000050,2024-06-26,S044,HOME,2,9842,CREDIT
T0000031265,M0000050,2024-06-26,S045,FOOD,4,23566,CREDIT
T0000031266,M0000053,2024-06-26,S024,APPAREL,2,7711,CASH
T0000031267,M0000064,2024-06-26,S011,DAILY,4,2445,EMONEY
T0000031268,M0000072,2024-06-26,S008,FOOD,3,2988,DEBIT
T0000031269,M0000089,2024-06-26,S017,HOME,2,25979,EMONEY
T0000031270,M0000130,2024-06-26,S007,DAILY,2,1905,CASH
T0000031271,M0000196,2024-06-26,S020,FOOD,2,1007,DEBIT
T0000031272,M0000257,2024-06-26,S013,ELECTRONICS,1,43568,POINT
T0000031273,M0000269,2024-06-26,S002,BOOKS,2,908,DEBIT
T0000031274,M0000275,2024-06-26,S013,FOOD,3,2435,CREDIT
T0000031275,M0000033,2024-06-27,S028,APPAREL,4,10015,CREDIT
T0000031276,M0000040,2024-06-27,S015,DAILY,4,883,DEBIT
T0000031277,M0000062,2024-06-27,S009,FOOD,2,4199,EMONEY
T0000031278,M0000067,2024-06-27,S033,FOOD,2,1335,CREDIT
